date,open,high,low,close,atr,long_entry_level,short_entry_level,long_exit_level,short_exit_level,warmup_ready,long_entry_signal,short_entry_signal,entry_signal,audit_action,rejection_reason,raw_lots,capped_lots,stepped_lots,min_lot,max_lots_by_leverage,max_by_position,open_risk_at_min_lot,max_open_risk_dollars
2025-02-21,2939.49,2949.67,2916.63,2935.28,36.4592154863182,2954.78,2772.03,2864.08,2954.78,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-24,2939.5,2956.11,2921.26,2951.9,36.378754712002284,2954.78,2772.03,2864.08,2954.78,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-25,2952.76,2953.19,2888.2,2915.23,37.80931697640218,2956.11,2807.16,2876.98,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-26,2915.85,2930.07,2890.7,2916.18,37.887351127582086,2956.11,2834.07,2876.98,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-27,2915.5,2920.66,2867.62,2876.69,38.644983571202985,2956.11,2834.07,2878.74,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-02-28,2876.4,2885.0,2832.56,2858.82,39.33473439264284,2956.11,2852.41,2867.62,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-03,2872.9,2895.12,2858.83,2892.87,39.18299767301068,2956.11,2832.56,2832.56,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-04,2892.64,2927.71,2881.75,2917.0,39.52184778936015,2956.11,2832.56,2832.56,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-05,2917.65,2929.84,2894.26,2919.09,39.32475539989214,2956.11,2832.56,2832.56,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-06,2918.29,2926.45,2891.19,2911.31,39.121517629897525,2956.11,2832.56,2832.56,2956.11,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-07,2912.57,2930.24,2896.71,2911.59,38.84194174840264,2956.11,2832.56,2832.56,2953.19,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-10,2912.2,2918.17,2880.12,2887.68,38.80234466098251,2956.11,2832.56,2832.56,2930.24,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-11,2889.26,2921.98,2880.23,2915.28,38.94972742793338,2956.11,2832.56,2832.56,2930.24,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-12,2915.14,2940.45,2905.99,2933.09,38.72524105653672,2956.11,2832.56,2832.56,2930.24,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-13,2934.92,2988.36,2932.81,2987.96,39.56647900370989,2956.11,2832.56,2858.83,2940.45,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003159239920951257,0.003159239920951257,0.0,0.01,0.16733825084673154,10.0,79.1329580074198,100.0
2025-03-14,2984.14,3004.87,2978.38,2987.89,38.91265505352438,2988.36,2832.56,2880.12,2988.36,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-17,2987.52,3001.64,2982.14,3000.81,37.942022300848166,3004.87,2832.56,2880.12,3004.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-18,3000.96,3038.2,2999.23,3034.46,37.99342118580575,3004.87,2832.56,2880.12,3004.87,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003290043278511062,0.003290043278511062,0.0,0.01,0.16477396307745035,10.0,75.9868423716116,100.0
2025-03-19,3033.63,3052.12,3022.72,3046.89,37.56375012651547,3038.2,2832.56,2880.12,3038.2,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003327676272443445,0.003327676272443445,0.0,0.01,0.16410175621699502,10.0,75.12750025303103,100.0
2025-03-20,3048.39,3057.33,3025.64,3044.59,37.270062620189705,3052.12,2832.56,2880.12,3052.12,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-21,3044.85,3047.34,2999.31,3022.99,37.80805948918023,3057.33,2832.56,2880.23,3057.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-24,3023.31,3033.25,3002.34,3012.47,37.46315651472121,3057.33,2858.83,2905.99,3057.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-25,3011.47,3035.86,3007.41,3019.7,37.01249868898516,3057.33,2880.12,2932.81,3057.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-26,3021.05,3031.97,3012.22,3019.35,36.1493737545359,3057.33,2880.12,2978.38,3057.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-27,3020.27,3059.79,3017.49,3056.47,36.456905066809114,3057.33,2880.12,2982.14,3057.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-03-28,3055.92,3086.7,3054.07,3083.92,36.26555981346864,3059.79,2880.12,2999.23,3059.79,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0034467963721761257,0.0034467963721761257,0.0,0.01,0.16213131339334352,10.0,72.5311196269372,100.0
2025-03-31,3092.41,3127.85,3076.62,3123.76,37.01378182279521,3086.7,2880.12,2999.31,3086.7,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.003377120462816848,0.003377120462816848,0.0,0.01,0.16006351320203857,10.0,74.02756364559036,100.0
2025-04-01,3124.63,3148.88,3100.69,3113.71,37.572592731655455,3127.85,2880.23,2999.31,3127.85,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-02,3114.0,3143.24,3105.23,3132.23,37.59446309507267,3148.88,2905.99,2999.31,3148.88,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-03,3130.0,3167.45,3054.19,3113.96,41.377739940319024,3148.88,2932.81,3002.34,3148.88,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-04,3114.33,3136.39,3015.76,3036.41,45.34035294330305,3167.45,2978.38,3007.41,3167.45,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-07,3027.86,3055.33,2956.36,2983.07,48.021835296137894,3167.45,2982.14,3012.22,3167.45,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-08,2981.9,3022.67,2974.71,2982.35,48.018743531331,3167.45,2956.36,2956.36,3167.45,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-09,2982.66,3099.44,2969.9,3079.78,52.094806354764444,3167.45,2956.36,2956.36,3167.45,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-10,3080.18,3176.27,3071.21,3174.62,54.743066037026225,3167.45,2956.36,2956.36,3167.45,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0022833942095142157,0.0022833942095142157,0.0,0.01,0.15749916525442414,10.0,109.48613207405242,100.0
2025-04-11,3179.33,3245.28,3177.1,3237.9,55.538912735174925,3176.27,2956.36,2956.36,3176.27,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.002250674236206873,0.002250674236206873,0.0,0.01,0.154421075388369,10.0,111.07782547035004,100.0
2025-04-14,3221.9,3245.63,3193.71,3210.81,55.35796709841618,3245.28,2956.36,2956.36,3245.28,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-15,3212.33,3233.48,3209.93,3230.14,53.76756874349538,3245.63,2956.36,2956.36,3245.63,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-16,3230.74,3342.37,3230.65,3341.26,56.690690306320604,3245.63,2956.36,2956.36,3245.63,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0022049475729538507,0.0022049475729538507,0.0,0.01,0.14964414622028815,10.0,113.38138061264135,100.0
2025-04-17,3348.67,3357.59,3284.0,3327.03,57.53565579100458,3342.37,2956.36,2956.36,3342.37,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-21,3331.8,3430.45,3331.22,3425.81,59.82987300145434,3357.59,2956.36,2969.9,3357.59,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0020892573179448586,0.0020892573179448586,0.0,0.01,0.1459508846083116,10.0,119.65974600290883,100.0
2025-04-22,3427.85,3499.99,3366.67,3381.97,63.5043793513816,3430.45,2956.36,2969.9,3430.45,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-23,3326.54,3386.55,3260.06,3289.1,66.65366038381254,3499.99,2956.36,3071.21,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-24,3305.83,3367.5,3305.18,3349.3,67.24097736462191,3499.99,2956.36,3177.1,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-25,3352.5,3370.59,3265.08,3315.81,69.15442849639082,3499.99,2956.36,3193.71,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-28,3325.82,3352.91,3267.93,3342.46,69.94570707157128,3499.99,2956.36,3209.93,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-29,3345.19,3345.2,3299.6,3316.84,68.7284217179927,3499.99,2956.36,3230.65,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-04-30,3317.53,3327.99,3266.75,3288.94,68.35400063209306,3499.99,2969.9,3260.06,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-01,3285.28,3287.85,3201.8,3235.1,69.2933006004884,3499.99,2969.9,3260.06,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-02,3239.04,3269.17,3222.76,3240.65,68.14913557046397,3499.99,3071.21,3201.8,3499.99,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-05,3238.57,3337.51,3237.59,3332.89,69.73767879194078,3499.99,3177.1,3201.8,3386.55,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-06,3333.27,3434.4,3323.27,3434.35,71.80729485234374,3499.99,3193.71,3201.8,3370.59,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-07,3416.69,3421.87,3359.96,3365.63,71.93643010972656,3499.99,3201.8,3201.8,3434.4,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-08,3372.3,3414.58,3288.62,3305.14,74.63760860424023,3499.99,3201.8,3201.8,3434.4,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-09,3310.27,3347.48,3274.56,3324.76,74.55172817402823,3499.99,3201.8,3201.8,3434.4,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-12,3281.85,3292.31,3207.67,3233.95,76.67864176532683,3499.99,3201.8,3201.8,3434.4,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-13,3237.34,3265.57,3215.76,3251.7,75.33520967706048,3499.99,3201.8,3201.8,3434.4,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-14,3251.75,3256.99,3167.93,3179.16,76.02144919320745,3434.4,3201.8,3207.67,3434.4,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.001644272785201901,0.001644272785201901,0.0,0.01,0.15727424854364047,10.0,152.0428983864149,100.0
2025-05-15,3180.44,3239.59,3120.68,3239.11,78.1658767335471,3434.4,3167.93,3167.93,3434.4,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-16,3241.62,3252.03,3154.13,3200.8,79.15258289686975,3434.4,3120.68,3120.68,3434.4,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-19,3216.08,3249.67,3206.53,3230.48,77.63845375202625,3434.4,3120.68,3120.68,3421.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-20,3227.97,3295.67,3204.52,3289.88,78.31403106442494,3434.4,3120.68,3120.68,3414.58,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-21,3292.34,3324.77,3285.22,3314.12,76.3758295112037,3434.4,3120.68,3120.68,3347.48,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-22,3318.96,3345.28,3278.88,3294.91,75.87703803564352,3434.4,3120.68,3120.68,3324.77,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-23,3297.29,3365.87,3286.99,3359.7,76.02718613386135,3434.4,3120.68,3120.68,3345.28,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-26,3351.73,3356.68,3323.58,3342.39,74.03182682716827,3434.4,3120.68,3120.68,3365.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-27,3346.14,3349.89,3284.83,3300.37,73.58323548580987,3434.4,3120.68,3120.68,3365.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-28,3304.01,3325.38,3276.05,3286.76,72.37057371151937,3421.87,3120.68,3154.13,3365.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-29,3289.24,3330.94,3245.42,3318.0,73.0280450259434,3414.58,3120.68,3204.52,3365.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-05-30,3317.6,3322.66,3271.45,3290.82,71.93714277464623,3365.87,3120.68,3204.52,3365.87,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-02,3303.05,3382.69,3299.79,3382.27,72.93378563591392,3365.87,3120.68,3245.42,3365.87,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.001713883338292641,0.001713883338292641,0.0,0.01,0.1478297119981551,10.0,145.86757127182773,100.0
2025-06-03,3384.7,3392.03,3333.03,3353.81,72.23709635411822,3382.69,3120.68,3245.42,3382.69,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-04,3356.61,3384.62,3343.71,3372.45,70.6707415364123,3392.03,3120.68,3245.42,3392.03,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-05,3374.34,3403.42,3339.33,3354.19,70.34170445959168,3392.03,3120.68,3245.42,3392.03,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-06,3355.83,3375.44,3307.04,3311.89,70.24461923661211,3403.42,3154.13,3245.42,3403.42,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-09,3317.76,3338.13,3293.35,3325.96,68.9713882747815,3403.42,3204.52,3245.42,3403.42,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-10,3324.17,3349.06,3301.69,3322.45,67.89131886104242,3403.42,3204.52,3245.42,3403.42,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-11,3322.24,3360.69,3315.37,3353.1,66.7627529179903,3403.42,3245.42,3271.45,3403.42,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-12,3357.6,3398.83,3338.61,3386.4,66.43561527209077,3403.42,3245.42,3293.35,3403.42,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-13,3383.83,3446.7,3379.41,3432.45,66.47833450848623,3403.42,3245.42,3293.35,3403.42,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.001880311847825298,0.001880311847825298,0.0,0.01,0.14566854579090738,10.0,132.95666901697223,100.0
2025-06-16,3440.94,3451.13,3382.7,3384.25,66.57591778306194,3446.7,3245.42,3293.35,3446.7,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-17,3388.14,3403.16,3366.09,3387.88,65.10062189390882,3451.13,3245.42,3293.35,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-18,3395.42,3399.91,3362.49,3368.2,63.716590799213385,3451.13,3245.42,3293.35,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-19,3371.18,3387.86,3347.47,3370.58,62.55026125925273,3451.13,3245.42,3293.35,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-20,3370.12,3374.4,3340.29,3368.42,61.1282481962901,3451.13,3271.45,3301.69,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-23,3384.05,3393.33,3346.89,3368.51,60.3938357864756,3451.13,3293.35,3315.37,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-24,3358.59,3363.67,3295.36,3322.49,61.03164399715182,3451.13,3293.35,3338.61,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-25,3322.64,3337.05,3311.82,3332.21,59.24156179729423,3451.13,3293.35,3295.36,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-26,3333.8,3350.17,3309.82,3328.37,58.29698370742951,3451.13,3293.35,3295.36,3451.13,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-06-27,3325.2,3325.25,3256.01,3274.48,59.00013452205802,3451.13,3293.35,3295.36,3403.16,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0021186392372252475,0.0021186392372252475,0.0,0.01,0.15269600058635263,10.0,118.00026904411607,100.0
2025-06-30,3272.24,3309.39,3248.96,3302.83,59.07162779595511,3451.13,3256.01,3256.01,3399.91,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-01,3303.91,3357.87,3302.21,3338.93,58.90104640615734,3451.13,3248.96,3248.96,3393.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-02,3339.82,3359.95,3327.49,3356.84,57.57899408584948,3451.13,3248.96,3248.96,3393.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-03,3359.36,3365.62,3311.44,3325.25,57.409044381556996,3451.13,3248.96,3248.96,3393.33,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-04,3324.62,3345.02,3323.42,3336.93,55.61859216247914,3451.13,3248.96,3248.96,3365.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-07,3341.36,3341.9,3296.35,3337.19,55.11516255435519,3451.13,3248.96,3248.96,3365.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-08,3340.75,3345.74,3287.03,3300.25,55.2949044266374,3403.16,3248.96,3248.96,3365.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-09,3302.75,3316.77,3282.6,3313.69,54.23865920530553,3399.91,3248.96,3248.96,3365.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-10,3315.63,3330.18,3310.01,3323.62,52.535226245040235,3393.33,3248.96,3248.96,3365.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-11,3325.46,3368.61,3321.7,3356.97,52.25396493278824,3393.33,3248.96,3282.6,3365.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-14,3359.94,3374.88,3340.93,3342.38,51.338766686148844,3393.33,3248.96,3282.6,3368.61,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-15,3342.84,3366.28,3320.12,3324.74,51.079828351841414,3374.88,3248.96,3282.6,3374.88,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-16,3326.03,3377.39,3319.51,3346.88,51.419836934249325,3374.88,3248.96,3282.6,3374.88,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-17,3350.82,3352.03,3309.66,3337.76,50.96734508753688,3377.39,3248.96,3282.6,3377.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-18,3341.47,3361.14,3331.74,3350.3,49.88897783316004,3377.39,3248.96,3282.6,3377.39,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-21,3348.95,3401.37,3344.86,3397.19,50.22002894150203,3377.39,3248.96,3282.6,3377.39,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.002489046753549349,0.002489046753549349,0.0,0.01,0.1471804638539499,10.0,100.4400578830041,100.0
2025-07-22,3398.78,3433.32,3383.24,3429.31,50.213027494426946,3401.37,3282.6,3309.66,3401.37,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.00248939381346551,0.00248939381346551,0.0,0.01,0.14580192516861992,10.0,100.42605498885405,100.0
2025-07-23,3430.81,3438.75,3381.44,3387.67,50.567876119705595,3433.32,3282.6,3309.66,3433.32,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-24,3390.59,3393.21,3351.29,3367.25,50.13548231372032,3438.75,3282.6,3309.66,3438.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-25,3369.28,3373.34,3324.9,3336.21,50.05070819803431,3438.75,3282.6,3309.66,3438.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-28,3329.24,3345.24,3301.71,3314.6,49.72467278813258,3438.75,3282.6,3309.66,3438.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-29,3313.85,3334.04,3307.87,3325.26,48.546939148725954,3438.75,3282.6,3301.71,3438.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-07-30,3327.41,3333.91,3267.98,3275.67,49.41609219128965,3438.75,3282.6,3301.71,3438.75,True,False,True,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0025295403674601607,0.0025295403674601607,0.0,0.01,0.15264052850256588,10.0,98.83218438257927,100.0
2025-07-31,3277.12,3314.74,3276.22,3290.48,48.89878758172515,3438.75,3267.98,3267.98,3438.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-01,3291.48,3363.24,3281.51,3362.83,50.54034820263887,3438.75,3267.98,3267.98,3438.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-04,3364.13,3385.32,3344.88,3373.82,50.035330792506926,3438.75,3267.98,3267.98,3438.75,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-05,3376.01,3390.29,3349.79,3380.29,49.55856425288158,3438.75,3267.98,3267.98,3393.21,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-06,3381.12,3385.16,3358.07,3368.53,48.43513604023749,3438.75,3267.98,3267.98,3390.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-07,3372.31,3401.78,3365.14,3395.11,47.84537923822563,3438.75,3267.98,3267.98,3390.29,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-08,3407.62,3407.62,3378.38,3396.41,46.91511027631434,3438.75,3267.98,3267.98,3401.78,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-11,3400.4,3401.82,3341.1,3342.13,47.605354762498635,3438.75,3267.98,3267.98,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-12,3344.09,3359.17,3331.01,3348.05,46.633087024373694,3438.75,3267.98,3276.22,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-13,3349.81,3370.71,3342.51,3355.75,45.711432673155,3438.75,3267.98,3281.51,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-14,3357.17,3374.66,3329.64,3334.55,45.67686103949725,3407.62,3267.98,3331.01,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-15,3336.53,3348.62,3332.08,3335.62,44.22001798752238,3407.62,3267.98,3329.64,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-18,3334.55,3358.27,3323.42,3332.66,43.75151708814626,3407.62,3267.98,3329.64,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-19,3333.21,3345.2,3314.81,3315.36,43.08344123373894,3407.62,3267.98,3323.42,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-20,3316.3,3350.14,3311.36,3347.72,42.868269172051974,3407.62,3267.98,3314.81,3407.62,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-21,3351.01,3351.99,3325.08,3338.2,42.070355713449366,3407.62,3276.22,3311.36,3401.82,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-22,3339.94,3378.7,3321.34,3371.64,42.83483792777688,3407.62,3281.51,3311.36,3374.66,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-25,3368.57,3376.18,3359.69,3365.58,41.517596031388024,3407.62,3311.36,3311.36,3378.7,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-26,3366.44,3393.08,3351.2,3392.78,41.535716229818625,3407.62,3311.36,3311.36,3378.7,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-27,3390.38,3398.75,3373.7,3397.2,40.71143041832771,3407.62,3311.36,3311.36,3393.08,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-08-28,3397.92,3422.99,3384.42,3417.12,40.60435889741131,3407.62,3311.36,3311.36,3398.75,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0030784872214290582,0.0030784872214290582,0.0,0.01,0.14632204897691622,10.0,81.2087177948224,100.0
2025-08-29,3416.35,3453.75,3404.19,3447.37,41.05214095254074,3422.99,3311.36,3311.36,3422.99,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0030449081850446994,0.0030449081850446994,0.0,0.01,0.1450381015092665,10.0,82.10428190508128,100.0
2025-09-01,3445.81,3489.79,3436.97,3475.69,41.64053390491371,3453.75,3311.36,3311.36,3453.75,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0030018827396747095,0.0030018827396747095,0.0,0.01,0.1438563278082913,10.0,83.28106780982762,100.0
2025-09-02,3475.85,3539.88,3470.09,3534.2,43.04800720966802,3489.79,3311.36,3321.34,3489.79,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.0029037348788569853,0.0029037348788569853,0.0,0.01,0.14147473261275537,10.0,86.09601441933592,100.0
2025-09-03,3532.73,3578.3,3526.19,3560.35,43.50110684918463,3539.88,3311.36,3321.34,3539.88,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.002873490102984424,0.002873490102984424,0.0,0.01,0.14043563132838063,10.0,87.00221369836936,100.0
2025-09-04,3560.19,3564.03,3511.31,3545.12,43.962051506725416,3578.3,3311.36,3351.2,3578.3,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-09-05,3545.33,3599.99,3539.91,3587.08,44.76794893138914,3578.3,3311.36,3351.2,3578.3,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.002792176165845203,0.002792176165845203,0.0,0.01,0.13938914102835734,10.0,89.53589786277826,100.0
2025-09-08,3591.81,3646.23,3579.42,3636.56,45.87005148481968,3599.99,3311.36,3373.7,3599.99,True,True,False,True,rejected,volatility-adjusted position size floors below 0.01 minimum lot,0.002725089594489941,0.002725089594489941,0.0,0.01,0.13749257540092835,10.0,91.74010296963934,100.0
2025-09-09,3636.05,3674.72,3626.39,3627.31,45.99304891057869,3646.23,3311.36,3384.42,3646.23,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-09-10,3627.45,3657.42,3620.19,3640.94,45.554896465049765,3674.72,3311.36,3404.19,3674.72,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-09-11,3644.12,3648.97,3612.15,3633.28,45.11815164179726,3674.72,3321.34,3436.97,3674.72,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
2025-09-12,3635.84,3656.49,3630.36,3642.79,44.16874405970738,3674.72,3321.34,3470.09,3674.72,True,False,False,False,no_entry_signal,,,,,0.01,,,,100.0
