symbol,entry_window,exit_window,atr_period,stop_atr_multiplier,pyramid_atr_interval,trade_count,win_rate,profit_factor,max_drawdown_pct,expectancy,gross_profit,gross_loss,gate_passed
XAGUSD.var,20,10,20,2.0,0.5,67,0.31343283582089554,1.100895365442785,0.5471125900934932,15.744272119036802,11509.917634446994,10455.051402471527,False
XAGUSD.var,15,8,20,2.0,0.5,75,0.3466666666666667,1.1062406518126369,0.5450757467551969,14.710662934898222,11488.210780933478,10384.911060816112,False
XAGUSD.var,15,8,20,1.5,0.75,74,0.3108108108108108,1.105794565144554,0.5225333848208269,13.880445328750161,10736.091716201041,9708.938761873527,False
XAGUSD.var,25,12,20,3.0,0.25,61,0.32786885245901637,1.0667670047695397,0.5834391356951208,12.961170928191379,12632.280297176367,11841.648870556694,False
XAGUSD.var,15,8,20,2.5,0.25,82,0.36585365853658536,1.0849026299676217,0.5630752559606542,12.555647895385796,13155.9616596493,12126.398532227664,False
XAGUSD.var,55,28,20,2.5,0.25,34,0.47058823529411764,1.0776493291316052,0.5467996603505749,12.442137819559578,5871.021620167885,5447.988934302859,False
XAGUSD.var,70,35,20,1.5,0.25,32,0.3125,1.0969925020878686,0.5131757194604006,12.294996340714,4449.834701405617,4056.3948185027684,False
XAGUSD.var,55,28,20,3.0,0.5,30,0.5,1.0699272454852398,0.5320598567309666,12.074284700656127,5542.305898651939,5180.077357632256,False
XAGUSD.var,15,8,20,3.0,0.5,71,0.38028169014084506,1.065698382321315,0.5610838741471307,10.036566409005012,11559.0765979842,10846.480382944845,False
XAGUSD.var,25,12,20,3.0,0.75,53,0.37735849056603776,1.049788830328414,0.5525522585044801,9.512400841433438,10630.06784081773,10125.910596221756,False
XAGUSD.var,15,8,20,2.0,0.75,70,0.32857142857142857,1.0568861446847655,0.5483050441616995,8.006096617962406,10412.153688380708,9851.726925123341,False
XAGUSD.var,25,12,20,3.0,0.5,57,0.3508771929824561,1.0395101494550092,0.5779886668116055,7.687004181390658,11527.948681889879,11089.78944355061,False
XAGUSD.var,15,8,20,3.0,0.25,80,0.375,1.0489421937370111,0.5796986950559804,7.593563614826496,13019.783002320451,12412.29791313433,False
XAGUSD.var,20,10,20,2.5,0.75,61,0.3442622950819672,1.0402432971740192,0.554849225737928,6.6641150465244925,10507.845808577633,10101.334790739638,False
XAGUSD.var,20,10,20,3.0,0.75,60,0.35,1.0387855164673492,0.5552860337617384,6.627483756499398,10650.162375952617,10252.513350562653,False
XAGUSD.var,70,35,20,2.0,0.75,25,0.4,1.0423006924741076,0.5112474000409661,6.351338981719649,3912.4684677657983,3753.684993222808,False
XAGUSD.var,55,28,20,1.5,0.25,43,0.3488372093023256,1.0533829439499853,0.5147859755173525,6.096307112303423,5172.720998405672,4910.579792576624,False
XAGUSD.var,15,8,20,2.5,0.5,75,0.3466666666666667,1.035636606924384,0.5744583226579271,5.18465509613844,11300.357431400218,10911.508299189834,False
XAGUSD.var,15,8,20,2.5,0.75,69,0.34782608695652173,1.0193693926257206,0.5639407568265238,2.8917391678078137,10500.834046247135,10301.304043668399,False
XAGUSD.var,55,28,20,1.5,0.5,39,0.3333333333333333,1.0157786716971997,0.49476333945290846,1.8426809750214534,4626.40244340379,4554.537885377953,False
XAGUSD.var,15,8,20,3.0,0.75,67,0.3582089552238806,0.9856617817424922,0.578647918441772,-2.264436536606303,10429.600822943496,10581.318070896115,False
XAGUSD.var,70,35,20,2.0,0.5,28,0.35714285714285715,0.9447303897221645,0.534076938118429,-8.527051423678733,4081.1109048347807,4319.868344697786,False
XAGUSD.var,55,28,20,1.5,0.75,38,0.2631578947368421,0.8219944946625545,0.51723056704461,-22.802561497700886,4001.314674126081,4867.812011038714,False
XAGUSD.var,70,35,20,1.5,0.5,34,0.2647058823529412,0.8101007290548771,0.5480001528027633,-26.317899153333457,3817.2083141591174,4712.016885372455,False
