config_id,symbol,expectancy,profit_factor,max_drawdown_pct,net_profit,trade_count,max_exposure_pct,positive_expectancy,drawdown_gate_passed
62,XAGUSD.var,58.54685684573554,1.6513417608652479,0.15426140074223188,819.6559958402977,14,0.48477959161876966,True,True
63,XAUUSD.var,-27.29623402738291,0.5765809395404374,0.21399287891348198,-1473.9966374786782,54,2.1600547880354357,False,True
63,XAGUSD.var,6.0045445355841585,1.0830158295239412,0.20378129179748464,186.1408806031086,31,0.522137751786447,True,True
64,XAUUSD.var,-12.813330786114287,0.8184772587646352,0.26329249707919744,-1268.519747825314,99,2.1600547880354357,False,False
64,XAGUSD.var,-9.833754485932747,0.8566011657003794,0.2521529868476512,-432.6851973810408,44,0.5250139161482092,False,False
65,XAUUSD.var,22.337820783002254,1.3169231523093405,0.27859689130064785,4110.159024072418,184,2.1600547880354357,True,False
65,XAGUSD.var,76.74479530163292,1.7958807918442756,0.1463445395793212,920.9375436195951,12,0.4551969268534204,True,True
66,XAUUSD.var,13.765411337568006,1.1853262993327935,0.27859689130064785,2670.4897994881976,194,2.1600547880354357,True,False
66,XAGUSD.var,20.02031524168064,1.2097952386377566,0.19016268570905348,360.36567435025063,18,0.4921240543567328,True,True
67,XAUUSD.var,11.09859167759659,1.1438663397997413,0.29165926366241757,2375.0986190056738,214,2.1600547880354357,True,False
67,XAGUSD.var,-7.486419507339033,0.9001028412745978,0.2433293472566977,-269.51110226420496,36,0.522137751786447,False,True
68,XAUUSD.var,-39.77000260381813,0.3709498829524926,0.15143346792194287,-795.400052076362,20,2.100824491704524,False,True
68,XAGUSD.var,58.54685684573554,1.6513417608652479,0.15426140074223188,819.6559958402977,14,0.48477959161876966,True,True
69,XAUUSD.var,-27.29623402738291,0.5765809395404374,0.21399287891348198,-1473.9966374786782,54,2.1600547880354357,False,True
69,XAGUSD.var,6.0045445355841585,1.0830158295239412,0.20378129179748464,186.1408806031086,31,0.522137751786447,True,True
70,XAUUSD.var,-12.813330786114287,0.8184772587646352,0.26329249707919744,-1268.519747825314,99,2.1600547880354357,False,False
70,XAGUSD.var,-9.833754485932747,0.8566011657003794,0.2521529868476512,-432.6851973810408,44,0.5250139161482092,False,False
71,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
71,XAGUSD.var,21.394552597315702,1.322880547020587,0.19532285515919465,941.360314281892,44,0.48867440760431075,True,True
72,XAUUSD.var,10.257549336633517,1.1129639648809555,0.15245061751485456,882.1492429504797,86,1.1663709016049948,True,True
72,XAGUSD.var,26.654974878507446,1.395814933514685,0.16415940903328838,693.0293468411946,26,0.48867440760431075,True,True
73,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
73,XAGUSD.var,21.394552597315702,1.322880547020587,0.19532285515919465,941.360314281892,44,0.48867440760431075,True,True
74,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
74,XAGUSD.var,21.394552597315702,1.322880547020587,0.19532285515919465,941.360314281892,44,0.48867440760431075,True,True
75,XAUUSD.var,11.552814622946848,1.1273775432361224,0.14467464160622293,981.9892429504798,85,1.1663709016049948,True,True
75,XAGUSD.var,26.654974878507446,1.395814933514685,0.16415940903328838,693.0293468411946,26,0.48867440760431075,True,True
76,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
76,XAGUSD.var,21.394552597315702,1.322880547020587,0.19532285515919465,941.360314281892,44,0.48867440760431075,True,True
77,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
77,XAGUSD.var,21.394552597315702,1.322880547020587,0.19532285515919465,941.360314281892,44,0.48867440760431075,True,True
78,XAUUSD.var,11.552814622946848,1.1273775432361224,0.14467464160622293,981.9892429504798,85,1.1663709016049948,True,True
78,XAGUSD.var,26.654974878507446,1.395814933514685,0.16415940903328838,693.0293468411946,26,0.48867440760431075,True,True
79,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
79,XAGUSD.var,21.394552597315702,1.322880547020587,0.19532285515919465,941.360314281892,44,0.48867440760431075,True,True
80,XAUUSD.var,21.36324035815421,1.2472065994018684,0.1780515733831186,2008.1445936664932,94,1.1663709016049948,True,True
80,XAGUSD.var,21.394552597315702,1.322880547020587,0.19532285515919465,941.360314281892,44,0.48867440760431075,True,True
81,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
81,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
82,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
82,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
83,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
83,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
84,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
84,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
85,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
85,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
86,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
86,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
87,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
87,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
88,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
88,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
89,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
89,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
90,XAUUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
90,XAGUSD.var,0.0,0.0,0.0,0.0,0,0.0,False,True
91,XAUUSD.var,36.0391502475482,1.5038947269675134,0.31618009033123745,9730.570566838025,270,3.191345575099936,True,False
91,XAGUSD.var,35.897576712864094,1.3741542613309436,0.39424922821122876,2333.342486336169,65,1.044338568061122,True,False
92,XAUUSD.var,-39.362525421858045,0.3327114094437059,0.15842605507239682,-826.6130338590192,21,2.163585929295393,False,True
92,XAGUSD.var,702.6707270308785,42.62186331041456,0.15218528352550767,5621.365816247029,8,0.9939836026048018,True,True
